epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,19837.2,1.01111,0.58181,0.88636,0.74112,0.73556,0.77155,0.56405,1.072,0.57475,0.98277,0.0015355,0.0015355,0.0015355
173,19956,1.00593,0.57316,0.88345,0.74165,0.73469,0.77205,0.56436,1.07207,0.57458,0.98286,0.001486,0.001486,0.001486
174,20072.9,1.01607,0.57947,0.88525,0.74287,0.73533,0.77251,0.56468,1.07227,0.57445,0.98304,0.0014365,0.0014365,0.0014365
175,20190.1,1.01034,0.57614,0.886,0.74174,0.73562,0.77284,0.56516,1.07268,0.57462,0.98333,0.001387,0.001387,0.001387
176,20306.7,1.01308,0.57832,0.88744,0.74458,0.73537,0.77327,0.56516,1.07281,0.57467,0.98354,0.0013375,0.0013375,0.0013375
177,20423.7,1.00537,0.57451,0.88383,0.74449,0.73718,0.7737,0.56538,1.07352,0.57486,0.98373,0.001288,0.001288,0.001288
178,20540.2,1.01006,0.57382,0.88417,0.74539,0.73757,0.77413,0.56573,1.07393,0.57526,0.98396,0.0012385,0.0012385,0.0012385
179,20659,1.01388,0.57619,0.88502,0.74418,0.73957,0.77438,0.56629,1.07462,0.5761,0.98421,0.001189,0.001189,0.001189
180,20775.6,1.0112,0.5735,0.88486,0.74481,0.7414,0.77482,0.56666,1.07525,0.57686,0.98429,0.0011395,0.0011395,0.0011395
181,20892.1,1.0026,0.57217,0.88325,0.74532,0.74054,0.77528,0.56724,1.07595,0.57779,0.98451,0.00109,0.00109,0.00109
