epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,14677.9,1.04323,0.53997,1.03173,0.76812,0.71326,0.76786,0.54708,1.2303,0.59052,1.2702,0.002278,0.002278,0.002278
158,14771.4,1.03428,0.54226,1.03164,0.76735,0.71528,0.76796,0.54713,1.2302,0.59012,1.27025,0.0022285,0.0022285,0.0022285
159,14864.6,1.04683,0.54545,1.03262,0.76813,0.71616,0.76818,0.54718,1.2302,0.58981,1.27031,0.002179,0.002179,0.002179
160,14957.3,1.03662,0.53761,1.03449,0.77114,0.71388,0.76868,0.54793,1.23,0.58938,1.27008,0.0021295,0.0021295,0.0021295
161,15051.9,1.03648,0.53972,1.0342,0.77171,0.71496,0.76897,0.54823,1.23003,0.58895,1.27015,0.00208,0.00208,0.00208
162,15145.8,1.03359,0.53272,1.03153,0.77324,0.71477,0.7694,0.5486,1.23007,0.58877,1.27029,0.0020305,0.0020305,0.0020305
163,15238.8,1.03091,0.53014,1.02574,0.77404,0.71516,0.76962,0.54907,1.23003,0.5887,1.27036,0.001981,0.001981,0.001981
164,15336,1.02682,0.53358,1.02818,0.77457,0.71547,0.76985,0.54929,1.22981,0.58825,1.27039,0.0019315,0.0019315,0.0019315
165,15429,1.03761,0.5359,1.03333,0.77358,0.71659,0.77019,0.54899,1.22972,0.58814,1.27041,0.001882,0.001882,0.001882
166,15521.9,1.02871,0.53258,1.02861,0.77103,0.71892,0.77037,0.54932,1.22965,0.58799,1.27053,0.0018325,0.0018325,0.0018325
167,15617.1,1.03275,0.53123,1.02805,0.76967,0.71908,0.77039,0.54963,1.22954,0.58765,1.27057,0.001783,0.001783,0.001783
168,15709.2,1.02207,0.52775,1.02472,0.77079,0.71871,0.7708,0.5498,1.2293,0.58726,1.27063,0.0017335,0.0017335,0.0017335
169,15802.3,1.01963,0.5245,1.02321,0.77225,0.71784,0.77116,0.55016,1.22921,0.58701,1.27067,0.001684,0.001684,0.001684
170,15899.2,1.0185,0.52647,1.02368,0.77272,0.71809,0.77159,0.55067,1.22915,0.58668,1.27087,0.0016345,0.0016345,0.0016345
171,15993.6,1.02164,0.52602,1.02705,0.77477,0.71683,0.77171,0.55074,1.22907,0.58632,1.27099,0.001585,0.001585,0.001585
172,16086.9,1.01906,0.52594,1.02474,0.77389,0.71711,0.77197,0.55112,1.22893,0.58602,1.27101,0.0015355,0.0015355,0.0015355
173,16174.9,1.01074,0.51898,1.019,0.77355,0.71767,0.77224,0.55118,1.22883,0.58571,1.27112,0.001486,0.001486,0.001486
174,16265.7,1.02333,0.52612,1.02447,0.77295,0.71862,0.77246,0.55151,1.22887,0.58554,1.2713,0.0014365,0.0014365,0.0014365
175,16355.4,1.0149,0.5229,1.0248,0.77386,0.7181,0.77283,0.55195,1.22876,0.58521,1.27146,0.001387,0.001387,0.001387
176,16449,1.01899,0.52337,1.02627,0.76845,0.72161,0.77331,0.55222,1.22873,0.58493,1.27165,0.0013375,0.0013375,0.0013375
177,16542.5,1.00924,0.5174,1.02101,0.7706,0.72072,0.77359,0.55282,1.22867,0.58452,1.27186,0.001288,0.001288,0.001288
178,16636.8,1.01555,0.51869,1.02123,0.76919,0.72183,0.77392,0.55312,1.22859,0.58424,1.27196,0.0012385,0.0012385,0.0012385
