epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,10835.6,1.23236,0.60049,1.36022,0.87391,0.82366,0.87923,0.4998,1.55711,0.79369,1.90782,0.002377,0.002377,0.002377
156,10907.2,1.21831,0.59776,1.35432,0.87401,0.82354,0.8798,0.49943,1.55748,0.79318,1.90843,0.0023275,0.0023275,0.0023275
157,10975.3,1.208,0.59755,1.33668,0.87526,0.82281,0.87954,0.49949,1.55775,0.79254,1.90869,0.002278,0.002278,0.002278
158,11043.2,1.22239,0.59762,1.35167,0.87456,0.82216,0.87925,0.49935,1.55835,0.7927,1.90943,0.0022285,0.0022285,0.0022285
159,11110.1,1.21948,0.59632,1.3415,0.87498,0.82161,0.87888,0.49894,1.55894,0.79291,1.91012,0.002179,0.002179,0.002179
160,11178.2,1.21399,0.59194,1.35329,0.87489,0.82089,0.87842,0.4991,1.55931,0.79235,1.9107,0.0021295,0.0021295,0.0021295
161,11247.1,1.20111,0.58846,1.34221,0.87482,0.82159,0.87884,0.49892,1.5602,0.79239,1.91173,0.00208,0.00208,0.00208
162,11319.1,1.20435,0.59284,1.34414,0.87511,0.82113,0.87904,0.49872,1.56096,0.79226,1.91267,0.0020305,0.0020305,0.0020305
163,11388.9,1.20455,0.58859,1.34449,0.87638,0.82137,0.87944,0.49872,1.56186,0.79205,1.91388,0.001981,0.001981,0.001981
164,11456.3,1.19839,0.58842,1.33779,0.87628,0.82149,0.87931,0.49838,1.56294,0.79284,1.91505,0.0019315,0.0019315,0.0019315
165,11524.9,1.18703,0.57905,1.33169,0.87736,0.82123,0.87985,0.49799,1.56435,0.79274,1.91674,0.001882,0.001882,0.001882
166,11596.3,1.18796,0.57859,1.32527,0.87753,0.82075,0.87919,0.49753,1.56532,0.79325,1.91778,0.0018325,0.0018325,0.0018325
167,11667.6,1.18946,0.57853,1.33134,0.87773,0.82053,0.87935,0.49763,1.56566,0.79293,1.91806,0.001783,0.001783,0.001783
168,11739.8,1.18653,0.57976,1.32703,0.87827,0.82125,0.87939,0.4976,1.5664,0.79287,1.91894,0.0017335,0.0017335,0.0017335
169,11808.9,1.18103,0.57404,1.32811,0.87576,0.82275,0.87939,0.49742,1.56733,0.79288,1.92017,0.001684,0.001684,0.001684
170,11880.8,1.18718,0.58309,1.32627,0.87604,0.82185,0.87921,0.49728,1.56827,0.7928,1.92139,0.0016345,0.0016345,0.0016345
171,11950.2,1.18769,0.57975,1.33167,0.87813,0.8204,0.8794,0.49706,1.5695,0.7929,1.9228,0.001585,0.001585,0.001585
172,12016.7,1.18503,0.57779,1.32548,0.87818,0.81972,0.87913,0.49676,1.57042,0.79365,1.92375,0.0015355,0.0015355,0.0015355
173,12085.1,1.17826,0.57401,1.32432,0.87929,0.81884,0.87882,0.49661,1.57144,0.79406,1.92478,0.001486,0.001486,0.001486
174,12154.5,1.16637,0.56972,1.32424,0.87931,0.81791,0.87886,0.49638,1.57259,0.79474,1.926,0.0014365,0.0014365,0.0014365
175,12222.8,1.16021,0.56309,1.31091,0.87907,0.81812,0.87891,0.49594,1.57383,0.79521,1.92742,0.001387,0.001387,0.001387
176,12290.7,1.16161,0.56008,1.31093,0.87915,0.8184,0.87862,0.49582,1.57475,0.79547,1.92872,0.0013375,0.0013375,0.0013375
177,12360.3,1.1598,0.56379,1.31185,0.88008,0.81767,0.87848,0.49547,1.57613,0.79599,1.9302,0.001288,0.001288,0.001288
178,12430.1,1.16523,0.56569,1.31462,0.88119,0.81655,0.87837,0.49537,1.57752,0.79663,1.93179,0.0012385,0.0012385,0.0012385
179,12497.3,1.15528,0.56264,1.31055,0.88231,0.81449,0.87786,0.49495,1.57896,0.79748,1.93342,0.001189,0.001189,0.001189
180,12565.2,1.14803,0.5569,1.30703,0.88294,0.8139,0.8779,0.49475,1.57995,0.79794,1.93471,0.0011395,0.0011395,0.0011395
181,12633.2,1.14186,0.55382,1.29858,0.88458,0.81197,0.87718,0.49439,1.58081,0.7988,1.93587,0.00109,0.00109,0.00109
182,12703.2,1.14359,0.55612,1.30295,0.88583,0.81119,0.87715,0.49409,1.58189,0.79931,1.93731,0.0010405,0.0010405,0.0010405
