epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,20229.3,0.99308,0.47528,1.03386,0.76786,0.74493,0.78844,0.57539,1.20194,0.54769,1.28009,0.004951,0.004951,0.004951
104,20412.7,0.99248,0.47404,1.03316,0.7681,0.74414,0.78878,0.57583,1.20179,0.5472,1.27993,0.0049015,0.0049015,0.0049015
105,20595.9,0.98953,0.47593,1.03506,0.76885,0.7449,0.78922,0.57605,1.20172,0.54668,1.2798,0.004852,0.004852,0.004852
106,20779.5,0.98619,0.47519,1.03174,0.77043,0.7429,0.78958,0.57648,1.20153,0.54625,1.27954,0.0048025,0.0048025,0.0048025
107,20963.1,0.99007,0.47217,1.03064,0.76921,0.74627,0.7899,0.57676,1.20155,0.54567,1.27945,0.004753,0.004753,0.004753
108,21147.2,0.9834,0.46863,1.03507,0.76718,0.74804,0.79027,0.57687,1.2015,0.54545,1.27937,0.0047035,0.0047035,0.0047035
109,21330,0.98457,0.47074,1.02849,0.76653,0.7488,0.79055,0.57684,1.20146,0.54503,1.27922,0.004654,0.004654,0.004654
110,21513.8,0.98114,0.46684,1.03123,0.76766,0.74936,0.79057,0.57671,1.20147,0.54474,1.27905,0.0046045,0.0046045,0.0046045
111,21695.5,0.98879,0.46971,1.03264,0.76655,0.7504,0.79075,0.57742,1.20136,0.54433,1.27876,0.004555,0.004555,0.004555
112,21886.1,0.98624,0.46614,1.03052,0.76604,0.7515,0.79099,0.57806,1.20142,0.54404,1.27869,0.0045055,0.0045055,0.0045055
113,22079.5,0.98895,0.47025,1.03,0.7686,0.75053,0.79075,0.57757,1.2014,0.54379,1.27854,0.004456,0.004456,0.004456
114,22272.6,0.97936,0.46526,1.02754,0.76641,0.75219,0.79089,0.57773,1.20129,0.54325,1.27824,0.0044065,0.0044065,0.0044065
115,22463.6,0.97452,0.46106,1.02458,0.76533,0.75302,0.79116,0.57803,1.20113,0.54277,1.27808,0.004357,0.004357,0.004357
116,22657.2,0.96629,0.45795,1.02552,0.76636,0.75284,0.79154,0.57828,1.20101,0.54205,1.27786,0.0043075,0.0043075,0.0043075
117,22853,0.97039,0.45649,1.02379,0.76675,0.75236,0.7916,0.57839,1.20084,0.54179,1.2775,0.004258,0.004258,0.004258
